"회계연도","지역명","자치단체코드","자치단체명","자체수입(개편전)","자치단체 예산규모","자체수입(개편후)","재정자립도[최종](개편전)(%)","재정자립도[최종](개편후)(%)"
"2012","경기","4111000","경기수원시","797262628000","1382884944000","","57.65",""
"2012","경기","4112000","경기성남시","827321551000","1335293439000","","61.96",""
"2012","경기","4120000","경기고양시","751199081000","1249974864000","","60.10",""
"2012","경기","4129000","경기용인시","837388404000","1850369761000","","45.26",""
"2012","경기","4115000","경기부천시","458912469000","915077648000","","50.15",""
"2012","경기","4119000","경기안산시","456226410000","933984353000","","48.85",""
"2012","경기","4114000","경기안양시","397002569000","717954154000","","55.30",""
"2012","경기","4123000","경기남양주시","328486427000","795897955000","","41.27",""
"2012","경기","4134000","경기화성시","618900020000","1042696378000","","59.36",""
"2012","경기","4117000","경기평택시","421176658000","822290534000","","51.22",""
"2012","경기","4113000","경기의정부시","232707450000","599769830000","","38.80",""
"2012","경기","4125000","경기시흥시","320168973000","569445194000","","56.22",""
"2012","경기","4130000","경기파주시","289100541000","679890510000","","42.52",""
"2012","경기","4116000","경기광명시","236903996000","451113878000","","52.52",""
"2012","경기","4133000","경기김포시","243714839000","488403744000","","49.90",""
"2012","경기","4126000","경기군포시","173797418000","359465964000","","48.35",""
"2012","경기","4135000","경기광주시","257236878000","493138901000","","52.16",""
"2012","경기","4131000","경기이천시","224376436000","512128663000","","43.81",""
"2012","경기","4136000","경기양주시","139851293000","464228117000","","30.13",""
"2012","경기","4124000","경기오산시","124626355000","283201635000","","44.01",""
"2012","경기","4122000","경기구리시","141821202000","300537994000","","47.19",""
"2012","경기","4132000","경기안성시","170256051000","442199447000","","38.50",""
"2012","경기","4137000","경기포천시","135242814000","494042053000","","27.37",""
"2012","경기","4127000","경기의왕시","111408006000","250100190000","","44.55",""
"2012","경기","4128000","경기하남시","202671827000","354779152000","","57.13",""
"2012","경기","4118000","경기동두천시","53079020000","275456420000","","19.27",""
"2012","경기","4121000","경기과천시","140985785000","258208577000","","54.60",""
"2012","경기","4172000","경기여주군","149589354000","369409793000","","40.49",""
"2012","경기","4178000","경기양평군","79875734000","365583186000","","21.85",""
"2012","경기","4177000","경기가평군","86161171000","307359821000","","28.03",""
"2012","경기","4175000","경기연천군","69009849000","340004302000","","20.30",""
"2012","강원","4200000","강원본청","755399472000","3212974867000","","23.51",""
"2012","강원","4211000","강원춘천시","189537573000","670087376000","","28.29",""
"2012","강원","4212000","강원원주시","191489126000","683714091000","","28.01",""
"2012","강원","4213000","강원강릉시","139914220000","601207341000","","23.27",""
"2012","강원","4214000","강원동해시","58509147000","254929779000","","22.95",""
"2012","강원","4215000","강원태백시","78407813000","236258144000","","33.19",""
"2012","강원","4216000","강원속초시","55205606000","228465515000","","24.16",""
"2012","강원","4217000","강원삼척시","63660004000","399059020000","","15.95",""
"2012","강원","4271000","강원홍천군","76822041000","386103490000","","19.90",""
"2012","강원","4272000","강원횡성군","60471158000","287643912000","","21.02",""
"2012","강원","4273000","강원영월군","49130750000","279682458000","","17.57",""
"2012","강원","4274000","강원평창군","42792218000","270293182000","","15.83",""
"2012","강원","4275000","강원정선군","69745165000","288873113000","","24.14",""
"2012","강원","4276000","강원철원군","30721273000","259228942000","","11.85",""
"2012","강원","4277000","강원화천군","25848520000","215300767000","","12.01",""
"2012","강원","4278000","강원양구군","34227838000","223609549000","","15.31",""
"2012","강원","4279000","강원인제군","30558613000","255042977000","","11.98",""
"2012","강원","4280000","강원고성군","33994236000","255214197000","","13.32",""
"2012","강원","4281000","강원양양군","25819874000","206285250000","","12.52",""
"2012","충북","4300000","충북본청","794135914000","2778322206000","","28.58",""
"2012","충북","4311000","충북청주시","364125608000","928914911000","","39.20",""
"2012","충북","4312000","충북충주시","144579491000","630058888000","","22.95",""
"2012","충북","4313000","충북제천시","103192018000","465600183000","","22.16",""
"2012","충북","4371000","충북청원군","174064942000","511235940000","","34.05",""
"2012","충북","4372000","충북보은군","33911758000","264601898000","","12.82",""
"2012","충북","4373000","충북옥천군","49102399000","270718712000","","18.14",""
"2012","충북","4374000","충북영동군","53698068000","301309959000","","17.82",""
"2012","충북","4379000","충북증평군","29745406000","150003492000","","19.83",""
"2012","충북","4375000","충북진천군","82187046000","278272046000","","29.53",""
"2012","충북","4376000","충북괴산군","38601606000","308340609000","","12.52",""
"2012","충북","4377000","충북음성군","101931210000","352269757000","","28.94",""
"2012","충북","4378000","충북단양군","44781385000","261502829000","","17.12",""
"2012","충남","4400000","충남본청","1284969133000","3946700000000","","32.56",""
"2012","충남","4411000","충남천안시","443934229000","933000000000","","47.58",""
"2012","충남","4412000","충남공주시","93796347000","496000000000","","18.91",""
"2012","충남","4413000","충남보령시","89839539000","440076864000","","20.41",""
"2012","충남","4414000","충남아산시","357884472000","747704606000","","47.86",""
"2012","충남","4415000","충남서산시","178622838000","560404725000","","31.87",""
"2012","충남","4416000","충남논산시","81447960000","460485707000","","17.69",""
"2012","충남","4417000","충남계룡시","29865754000","118785147000","","25.14",""
"2012","충남","4418000","충남당진시","164522144000","532031055000","","30.92",""
"2012","충남","4471000","충남금산군","57861959000","300043854000","","19.28",""
"2012","충남","4473000","충남부여군","66467283000","416270000000","","15.97",""
"2012","충남","4474000","충남서천군","45343413000","314062000000","","14.44",""
"2012","충남","4475000","충남청양군","52762859000","295379115000","","17.86",""
"2012","충남","4476000","충남홍성군","67135278000","394818548000","","17.00",""
"2012","충남","4477000","충남예산군","69613688000","415817433000","","16.74",""
"2012","충남","4478000","충남태안군","76072835000","343375069000","","22.15",""
"2012","전북","4500000","전북본청","830180680000","3901332116000","","21.28",""
"2012","전북","4511000","전북전주시","326459887000","978787769000","","33.35",""
"2012","전북","4512000","전북군산시","198416156000","739778041000","","26.82",""
"2012","전북","4513000","전북익산시","165701773000","708849349000","","23.38",""
"2012","전북","4514000","전북정읍시","79896941000","554551409000","","14.41",""
"2012","전북","4515000","전북남원시","45391642000","461577995000","","9.83",""
"2012","전북","4516000","전북김제시","66495347000","535206382000","","12.42",""
"2012","전북","4571000","전북완주군","125324502000","511917000000","","24.48",""
"2012","전북","4572000","전북진안군","37639943000","258987329000","","14.53",""
"2012","전북","4573000","전북무주군","33797630000","262435111000","","12.88",""
"2012","전북","4574000","전북장수군","26292749000","235270799000","","11.18",""
"2012","전북","4575000","전북임실군","34962091000","278353926000","","12.56",""
"2012","전북","4576000","전북순창군","26847918000","254492113000","","10.55",""
"2012","전북","4577000","전북고창군","36242739000","424502000000","","8.54",""
"2012","전북","4578000","전북부안군","42401086000","354417172000","","11.96",""
"2012","전남","4600000","전남본청","885431907000","5427792721000","","16.31",""
"2012","전남","4611000","전남목포시","105610572000","485714553000","","21.74",""
"2012","전남","4612000","전남여수시","270608386000","872391054000","","31.02",""
"2012","전남","4613000","전남순천시","181270510000","700416282000","","25.88",""
"2012","전남","4614000","전남나주시","118789298000","514713162000","","23.08",""
"2012","전남","4615000","전남광양시","157151185000","433211628000","","36.28",""
"2012","전남","4671000","전남담양군","55060764000","313336380000","","17.57",""
"2012","전남","4672000","전남곡성군","32381140000","262201283000","","12.35",""
"2012","전남","4673000","전남구례군","24493399000","237122000000","","10.33",""
"2012","전남","4674000","전남고흥군","47961844000","474839489000","","10.10",""
"2012","전남","4675000","전남보성군","41293525000","359751303000","","11.48",""
"2012","전남","4676000","전남화순군","101192353000","406182326000","","24.91",""
"2012","전남","4677000","전남장흥군","34159269000","372338036000","","9.17",""
"2012","전남","4678000","전남강진군","41676307000","310247728000","","13.43",""
"2012","전남","4679000","전남해남군","55488828000","489181253000","","11.34",""
"2012","전남","4680000","전남영암군","97746230000","358814193000","","27.24",""
"2012","전남","4681000","전남무안군","49978651000","364056033000","","13.73",""
"2012","전남","4682000","전남함평군","25569828000","265210896000","","9.64",""
"2012","전남","4683000","전남영광군","48655977000","344837235000","","14.11",""
"2012","전남","4684000","전남장성군","56413749000","324623117000","","17.38",""
"2012","전남","4685000","전남완도군","29314653000","422877173000","","6.93",""
"2012","전남","4686000","전남진도군","33347251000","312180307000","","10.68",""
"2012","전남","4687000","전남신안군","37585464000","471565970000","","7.97",""
"2012","경북","4700000","경북본청","1253639718000","5648512000000","","22.19",""
"2012","경북","4711000","경북포항시","408051318000","1052500000000","","38.77",""
"2012","경북","4712000","경북경주시","197801486000","820600000000","","24.10",""
"2012","경북","4713000","경북김천시","126094021000","633000000000","","19.92",""
"2012","경북","4714000","경북안동시","118139720000","681200000000","","17.34",""
"2012","경북","4715000","경북구미시","371781530000","843125000000","","44.10",""
"2012","경북","4716000","경북영주시","80571087000","428900000000","","18.79",""
"2012","경북","4717000","경북영천시","102922551000","502200000000","","20.49",""
"2012","경북","4718000","경북상주시","75435693000","551600000000","","13.68",""
"2012","경북","4719000","경북문경시","73404356000","406745000000","","18.05",""
"2012","경북","4720000","경북경산시","151845092000","511600000000","","29.68",""
"2012","경북","4771000","경북군위군","21937156000","217667000000","","10.08",""
"2012","경북","4772000","경북의성군","51600320000","426915000000","","12.09",""
"2012","경북","4773000","경북청송군","20988474000","224498000000","","9.35",""
"2012","경북","4774000","경북영양군","29300192000","225414000000","","13.00",""
"2012","경북","4775000","경북영덕군","34424756000","306827000000","","11.22",""
"2012","경북","4776000","경북청도군","41731613000","316183000000","","13.20",""
"2012","경북","4777000","경북고령군","44220859000","285714000000","","15.48",""
"2012","경북","4778000","경북성주군","48078091000","342285000000","","14.05",""
"2012","경북","4779000","경북칠곡군","94129828000","361000000000","","26.07",""
"2012","경북","4780000","경북예천군","34998794000","303525000000","","11.53",""
"2012","경북","4781000","경북봉화군","30753054000","297600000000","","10.33",""
"2012","경북","4782000","경북울진군","54088543000","327953881000","","16.49",""
"2012","경북","4783000","경북울릉군","29968195000","148960000000","","20.12",""
"2012","경남","4800000","경남본청","1893741113000","5429533297000","","34.88",""
"2012","경남","4811000","경남창원시","838776557000","1892453124000","","44.32",""
"2012","경남","4813000","경남진주시","235825688000","733194969000","","32.16",""
"2012","경남","4815000","경남통영시","107613883000","448257001000","","24.01",""
"2012","경남","4816000","경남사천시","85619476000","418731893000","","20.45",""
"2012","경남","4817000","경남김해시","347877771000","857310953000","","40.58",""
"2012","경남","4818000","경남밀양시","89550634000","458448230000","","19.53",""
"2012","경남","4819000","경남거제시","233898547000","487576352000","","47.97",""
"2012","경남","4820000","경남양산시","251237629000","630837648000","","39.83",""
"2012","경남","4871000","경남의령군","30176423000","241084327000","","12.52",""
"2012","경남","4872000","경남함안군","68211020000","284254768000","","24.00",""
"2012","경남","4873000","경남창녕군","63242017000","331435486000","","19.08",""
"2012","경남","4874000","경남고성군","59865877000","340989272000","","17.56",""
"2012","경남","4875000","경남남해군","42356873000","298069695000","","14.21",""
"2012","경남","4876000","경남하동군","47354053000","338958295000","","13.97",""
"2012","경남","4877000","경남산청군","37339149000","338183283000","","11.04",""
"2012","경남","4878000","경남함양군","40502504000","344331306000","","11.76",""
"2012","경남","4879000","경남거창군","35527615000","458655531000","","7.75",""
"2012","경남","4880000","경남합천군","46406776000","445179050000","","10.42",""
"2012","제주","4900000","제주본청","804743382000","2655095033000","","30.31",""
