Unnamed: 0,회계연도,지역명,자치단체코드,자치단체명,부채,자산_x,지자체 자산대비 부채비율(%),전년도자산,총자산증가율
29,2017,부산,2613000,부산동구,"15,329,276,020",502982793360,3.05,488512249029,2.962166119634182
30,2017,부산,2614000,부산영도구,"11,729,521,375",455423219314,2.58,423072821303,7.6465318455970985
31,2017,부산,2615000,부산부산진구,"16,086,528,316",995250739092,1.62,966128634730,3.014309204295413
32,2017,부산,2616000,부산동래구,"10,555,909,526",908030730999,1.16,874703666405,3.810097736410894
33,2017,부산,2617000,부산남구,"12,023,129,365",862314664350,1.39,832692163075,3.55743726056083
34,2017,부산,2618000,부산북구,"14,722,816,940",686665953549,2.14,664144128159,3.391105098290976
35,2017,부산,2619000,부산해운대구,"35,656,975,287",1879086315502,1.9,1379176632801,36.2469658208842
36,2017,부산,2620000,부산사하구,"18,734,768,271",1015783323843,1.84,978842852692,3.773891901994976
37,2017,부산,2621000,부산금정구,"8,893,425,528",1081684063665,0.82,1040896517819,3.9185015174671274
38,2017,부산,2622000,부산강서구,"12,415,023,662",939485603128,1.32,897053571687,4.7301557878201494
39,2017,부산,2623000,부산연제구,"10,418,030,030",692149222497,1.51,668701931743,3.506388966588393
40,2017,부산,2624000,부산수영구,"11,178,889,851",774704062401,1.44,744480904119,4.0596284088394885
41,2017,부산,2625000,부산사상구,"14,025,442,841",918635290373,1.53,890487428631,3.1609499288803438
42,2017,부산,2671000,부산기장군,"18,331,030,891",2450801886968,0.75,2365737139324,3.595697350733857
43,2017,대구,2700000,대구본청,"2,187,968,537,116",32877468515317,6.65,32109081449277,2.3930521564555742
44,2017,대구,2711000,대구중구,"14,888,900,849",580766047147,2.56,548002891802,5.978646433281545
45,2017,대구,2712000,대구동구,"26,991,010,162",1335002348446,2.02,1301646772848,2.562567379552448
46,2017,대구,2713000,대구서구,"15,430,974,791",894629010028,1.72,863756349308,3.5742325650901083
47,2017,대구,2714000,대구남구,"12,375,685,753",419301486901,2.95,585973549954,-28.44361542702466
48,2017,대구,2715000,대구북구,"25,964,854,681",1140502210780,2.28,1114213302164,2.359414356743208
49,2017,대구,2716000,대구수성구,"20,317,300,614",1157772790804,1.75,1099062930119,5.341810653066357
50,2017,대구,2717000,대구달서구,"29,659,993,466",1267275522565,2.34,1238836243460,2.295644743616048
51,2017,대구,2771000,대구달성군,"12,733,396,747",3033125368039,0.42,2785190680958,8.901892742069634
52,2017,인천,2800000,인천본청,"3,097,553,980,029",51357663135286,6.03,48657213402245,5.549947364878079
53,2017,인천,2811000,인천중구,"26,773,879,280",1052830487479,2.54,855433880410,23.075612456966283
54,2017,인천,2812000,인천동구,"6,539,371,610",504812959934,1.3,470701222319,7.24700425610581
55,2017,인천,2813000,인천미추홀구,"27,237,027,433",1243104356465,2.19,1201818622259,3.435271632619339
56,2017,인천,2814000,인천연수구,"11,195,022,635",1201880196250,0.93,1167464263752,2.9479217108876616
57,2017,인천,2815000,인천남동구,"15,399,751,548",2409587172503,0.64,2356705486256,2.2438818323035745
58,2017,인천,2816000,인천부평구,"59,103,881,528",1458257397153,4.05,1382694483427,5.4649031027243105
59,2017,인천,2817000,인천계양구,"13,997,199,514",940650538656,1.49,995741585757,-5.532665089920667
60,2017,인천,2818000,인천서구,"46,819,054,109",2558591192415,1.83,2379940770208,7.506507071240537
61,2017,인천,2871000,인천강화군,"13,949,890,857",2149041098566,0.65,2045522861602,5.060722561806384
62,2017,인천,2872000,인천옹진군,"11,785,867,250",1208295290396,0.98,1186507646278,1.8362834985806011
63,2017,광주,2900000,광주본청,"1,342,060,441,843",18973999852638,7.07,18424294107533,2.983591891752564
64,2017,광주,2911000,광주동구,"14,255,872,530",543335989973,2.62,487885877101,11.365385938507288
65,2017,광주,2912000,광주서구,"26,299,314,956",959444578893,2.74,939253649683,2.149678014752935
66,2017,광주,2913000,광주남구,"21,217,463,941",768056574964,2.76,743212451391,3.3428023879984274
67,2017,광주,2914000,광주북구,"39,134,691,274",1079489843470,3.63,1056671754528,2.1594301962005704
68,2017,광주,2915000,광주광산구,"28,268,088,116",1228641869748,2.3,1197843275301,2.57117062657974
69,2017,대전,3000000,대전본청,"1,005,307,945,569",21630828823939,4.65,21382233307645,1.1626265260379383
70,2017,대전,3011000,대전동구,"44,777,935,682",1209406861821,3.7,1200905116095,0.7079448336139366
71,2017,대전,3012000,대전중구,"17,422,729,272",1184587172788,1.47,1161610941894,1.9779626779804076
72,2017,대전,3013000,대전서구,"19,275,025,802",1609249145949,1.2,1584542225425,1.5592465841276777
73,2017,대전,3014000,대전유성구,"14,495,364,894",1315844097711,1.1,1279888559666,2.8092709926544672
74,2017,대전,3015000,대전대덕구,"19,054,679,410",1075116780377,1.77,1049880362770,2.403742226439624
75,2017,울산,3100000,울산본청,"971,059,055,572",12820011114375,7.57,12459745166416,2.891439135770296
76,2017,울산,3111000,울산중구,"9,644,134,884",1003715558044,0.96,972756869719,3.1825720576964955
77,2017,울산,3112000,울산남구,"21,070,366,616",1558970598260,1.35,1528539699764,1.99084776801665
78,2017,울산,3113000,울산동구,"8,753,218,215",587937641287,1.49,570716530723,3.0174543117200066
79,2017,울산,3114000,울산북구,"11,503,861,506",682805889414,1.68,668492732783,2.1411087853435506
80,2017,울산,3171000,울산울주군,"11,513,944,032",3273341666899,0.35,3026944356703,8.140133453407126
81,2017,세종,3200000,세종본청,"145,950,232,854",5664395090247,2.58,4340618134669,30.497429502145007
82,2017,경기,4100000,경기본청,"3,796,516,518,683",36570113543269,10.38,35456520476482,3.140728565076307
83,2017,경기,4111000,경기수원시,"395,644,798,361",15152634973554,2.61,14555201907249,4.104601709492312
84,2017,경기,4112000,경기성남시,"79,553,082,957",21754361443108,0.37,21656296582948,0.45282377706821536
85,2017,경기,4120000,경기고양시,"84,515,510,410",18031912290951,0.47,17447197656295,3.351338399293214
86,2017,경기,4129000,경기용인시,"215,580,299,933",14057791813624,1.53,12926124057710,8.754888556395976
87,2017,경기,4115000,경기부천시,"114,887,392,264",10923621125187,1.05,10753870504385,1.5785072056873146
88,2017,경기,4119000,경기안산시,"61,343,847,694",9267701180782,0.66,8936674471356,3.7041374897005945
89,2017,경기,4114000,경기안양시,"76,899,627,711",8626648044397,0.89,8438356042124,2.2313825267984955
90,2017,경기,4123000,경기남양주시,"21,071,716,726",5760889687448,0.37,5547982169345,3.8375667333504797
91,2017,경기,4134000,경기화성시,"27,237,109,317",9713375698369,0.28,8559679207876,13.478267847134406
92,2017,경기,4117000,경기평택시,"204,656,406,780",9535271795129,2.15,8961762870348,6.39951015305909
93,2017,경기,4113000,경기의정부시,"14,610,078,354",5562052591348,0.26,5033981247826,10.490133306516695
94,2017,경기,4125000,경기시흥시,"1,973,046,364,553",7621553302795,25.89,7196752986084,5.9026663487327555
95,2017,경기,4130000,경기파주시,"213,655,462,315",7458806168429,2.86,7162316789218,4.1395736594244035
96,2017,경기,4116000,경기광명시,"15,929,998,299",3434852128177,0.46,3362341771228,2.1565433225581243
97,2017,경기,4133000,경기김포시,"138,308,883,633",6131887024423,2.26,5554946892898,10.38606025671673
98,2017,경기,4126000,경기군포시,"19,660,228,924",4147506668513,0.47,4134484648625,0.31496113771593554
99,2017,경기,4135000,경기광주시,"49,017,919,295",3273204033962,1.5,3098546503343,5.636756796470966
100,2017,경기,4131000,경기이천시,"39,754,086,030",3944723995952,1.01,3737202253837,5.552863559951475
101,2017,경기,4136000,경기양주시,"5,891,257,542",2942061622562,0.2,2838526798613,3.647484462700532
102,2017,경기,4124000,경기오산시,"12,315,866,316",2915890711434,0.42,2737308107086,6.524022775722899
103,2017,경기,4122000,경기구리시,"36,147,928,550",2958930988695,1.22,2872286878821,3.016554875241612
104,2017,경기,4132000,경기안성시,"77,419,964,323",3520954043948,2.2,3344120232921,5.287902309437611
105,2017,경기,4137000,경기포천시,"19,752,483,460",2838720308984,0.7,2747198451492,3.331461454570004
106,2017,경기,4127000,경기의왕시,"18,416,814,117",2664086101384,0.69,2595463117848,2.6439591094208263
107,2017,경기,4128000,경기하남시,"63,496,611,333",2988023993542,2.13,2651202089908,12.704497515151255
108,2017,경기,4138000,경기여주시,"20,374,000,623",3196377994605,0.64,3138463290991,1.8453204082470844
109,2017,경기,4118000,경기동두천시,"54,285,856,279",2062661279484,2.63,1955050903103,5.504223762675639
110,2017,경기,4121000,경기과천시,"9,938,131,283",1883694378949,0.53,1811861944196,3.9645644627121466
111,2017,경기,4178000,경기양평군,"11,906,006,040",2707021601104,0.44,2617617829401,3.415463124479811
112,2017,경기,4177000,경기가평군,"31,884,964,328",1908984051936,1.67,1799687891787,6.073061926336259
113,2017,경기,4175000,경기연천군,"12,429,886,575",2066700891246,0.6,1973320325929,4.732154434837551
114,2017,강원,4200000,강원본청,"1,125,567,767,076",14465909596154,7.78,13859333773882,4.376659312550044
115,2017,강원,4211000,강원춘천시,"270,679,822,616",6664372572964,4.06,6430346442690,3.6394015837208937
116,2017,강원,4212000,강원원주시,"204,445,344,156",7607254691918,2.69,7402506301237,2.765933352151087
117,2017,강원,4213000,강원강릉시,"129,761,316,512",4734479426999,2.74,4616179040597,2.56273392694709
118,2017,강원,4214000,강원동해시,"24,881,271,671",2463307334333,1.01,2422397098648,1.6888327561089391
119,2017,강원,4215000,강원태백시,"81,279,984,811",1584386044693,5.13,1544541852442,2.579677085991829
120,2017,강원,4216000,강원속초시,"48,257,865,272",1889241250313,2.55,1867553409916,1.1612969290112827
121,2017,강원,4217000,강원삼척시,"23,028,233,781",3085366149646,0.75,2954791061132,4.419097181916336
122,2017,강원,4271000,강원홍천군,"39,610,300,325",2783861893204,1.42,2601734525093,7.000228745647667
123,2017,강원,4272000,강원횡성군,"8,515,829,569",2282569735918,0.37,2198302351929,3.8332936283789976
124,2017,강원,4273000,강원영월군,"12,390,752,086",2460652783874,0.5,2335143928072,5.3747802991152565
125,2017,강원,4274000,강원평창군,"52,704,821,000",2998617150937,1.76,2844771307065,5.408021498597209
126,2017,강원,4275000,강원정선군,"12,742,560,876",2464675574851,0.52,2184643888581,12.818184589887096
127,2017,강원,4276000,강원철원군,"6,395,599,663",1944609899089,0.33,1836269106757,5.900049831113187
128,2017,강원,4277000,강원화천군,"4,308,722,243",2273189915108,0.19,2200313196986,3.312106577455741
129,2017,강원,4278000,강원양구군,"6,207,221,973",1687093088708,0.37,1581587084665,6.670894386150573
130,2017,강원,4279000,강원인제군,"10,733,243,968",2386653383917,0.45,2277093538427,4.811389766872869
131,2017,강원,4280000,강원고성군,"9,173,393,048",1864130225276,0.49,1810132966375,2.983054831001489
132,2017,강원,4281000,강원양양군,"9,804,780,157",1458172806237,0.67,1380790374728,5.604212842535454
133,2017,충북,4300000,충북본청,"887,671,695,676",9709302038804,9.14,9509939239004,2.0963624981149698
134,2017,충북,4314000,충북청주시,"208,526,960,304",12082456015834,1.73,11762907360800,2.7165788629680017
135,2017,충북,4312000,충북충주시,"140,336,969,614",6103133083479,2.3,5858198549271,4.1810555266768805
136,2017,충북,4313000,충북제천시,"186,549,715,659",3646637873514,5.12,3469651106414,5.100996084961457
137,2017,충북,4372000,충북보은군,"40,191,412,692",1720842170853,2.34,1633094180080,5.373112698785168
138,2017,충북,4373000,충북옥천군,"27,235,567,316",2002888876063,1.36,1913720540441,4.659423031612126
139,2017,충북,4374000,충북영동군,"10,939,440,723",2585346769852,0.42,2483863062716,4.085720692872329
140,2017,충북,4379000,충북증평군,"27,144,469,333",1048543909682,2.59,994127949302,5.473738105664034
141,2017,충북,4375000,충북진천군,"94,228,158,680",2072802567709,4.55,1944649814437,6.59001699537877
142,2017,충북,4376000,충북괴산군,"46,092,616,100",2131105567755,2.16,1957511944139,8.868074809748052
143,2017,충북,4377000,충북음성군,"59,819,601,044",2240336716187,2.67,2137154809046,4.828003413896776
144,2017,충북,4378000,충북단양군,"8,722,486,960",1702179241165,0.51,1613213182710,5.514835820120683
145,2017,충남,4400000,충남본청,"922,351,519,066",14777469824147,6.24,14534879470383,1.6690221219812265
146,2017,충남,4411000,충남천안시,"355,779,029,584",9256220599706,3.84,9050533531677,2.272651300711635
147,2017,충남,4412000,충남공주시,"20,622,740,525",3316918198708,0.62,3092442288014,7.258855292596612
148,2017,충남,4413000,충남보령시,"73,725,310,701",3366895307790,2.19,3251704375381,3.542478623860238
149,2017,충남,4414000,충남아산시,"180,639,409,791",5025499087579,3.59,4881213921390,2.9559279415459954
150,2017,충남,4415000,충남서산시,"155,573,848,448",4016518140902,3.87,3835325476170,4.724309992927669
151,2017,충남,4416000,충남논산시,"59,362,966,937",3144791671211,1.89,3014841894638,4.310334707903594
152,2017,충남,4417000,충남계룡시,"53,241,698,229",1015145281768,5.24,986159045810,2.939306401047269
153,2017,충남,4418000,충남당진시,"105,292,757,870",3764003244174,2.8,3527662289147,6.699647972372888
154,2017,충남,4471000,충남금산군,"50,501,811,710",2071650762526,2.44,1989520782237,4.128128794746932
155,2017,충남,4473000,충남부여군,"45,948,813,768",3080629878329,1.49,2814025689523,9.474120644975049
156,2017,충남,4474000,충남서천군,"59,536,390,704",1836088072933,3.24,1764599780202,4.051246834158422
157,2017,충남,4475000,충남청양군,"6,269,758,315",1483856473348,0.42,1425847185307,4.068408496981392
158,2017,충남,4476000,충남홍성군,"87,909,547,359",2677098270941,3.28,2452496136301,9.158103505873743
159,2017,충남,4477000,충남예산군,"16,330,073,851",2697016106071,0.61,2517640680236,7.124742908832631
160,2017,충남,4478000,충남태안군,"12,791,758,796",2678714701456,0.48,2519742778028,6.30905363889621
161,2017,전북,4500000,전북본청,"821,091,503,961",14508133378240,5.66,14047195536393,3.2813513605104863
162,2017,전북,4511000,전북전주시,"289,181,481,523",10230158652334,2.83,9917121158258,3.156535945064393
163,2017,전북,4512000,전북군산시,"152,680,886,816",5201875153448,2.94,5106137835421,1.8749458223175146
164,2017,전북,4513000,전북익산시,"330,004,268,843",4972590783302,6.64,4864212290649,2.2280790018426555
165,2017,전북,4514000,전북정읍시,"75,725,143,142",3290555202960,2.3,3171220947133,3.7630382056755236
166,2017,전북,4515000,전북남원시,"22,741,605,007",2690794589154,0.85,2550316211645,5.508272929747363
167,2017,전북,4516000,전북김제시,"118,771,243,514",2692354211501,4.41,2622746854476,2.65398686519088
168,2017,전북,4571000,전북완주군,"92,311,866,815",3275381047380,2.82,3209773392583,2.0439964686791665
169,2017,전북,4572000,전북진안군,"42,869,047,634",1897315357028,2.26,1808470344058,4.912716056523326
170,2017,전북,4573000,전북무주군,"7,980,086,520",1655165707019,0.48,1589077150416,4.158926870586419
171,2017,전북,4574000,전북장수군,"6,575,523,525",1560069129019,0.42,1495973788381,4.28452297331803
172,2017,전북,4575000,전북임실군,"12,481,928,512",1808053500113,0.69,1750969276495,3.2601499286308586
173,2017,전북,4576000,전북순창군,"7,681,896,247",1761387898163,0.44,1687039430988,4.407037903758922
174,2017,전북,4577000,전북고창군,"29,590,592,222",2580661897396,1.15,2453205906750,5.195486864567896
175,2017,전북,4578000,전북부안군,"17,031,104,712",2287720983185,0.74,2126665227090,7.5731598017135475
176,2017,전남,4600000,전남본청,"1,185,650,586,512",22585653273314,5.25,22201232395122,1.7315294545381363
177,2017,전남,4611000,전남목포시,"202,077,632,600",4195663220512,4.82,4147029966749,1.1727249176625865
178,2017,전남,4612000,전남여수시,"397,525,808,054",6857686925831,5.8,6755861356748,1.5072181577748471
179,2017,전남,4613000,전남순천시,"41,880,265,710",5877879293376,0.71,5641552774753,4.1890331981047
180,2017,전남,4614000,전남나주시,"97,923,313,110",2855994091909,3.43,2736770145092,4.356374137989295
181,2017,전남,4615000,전남광양시,"10,923,114,521",3385977791520,0.32,3184403997244,6.330032070379755
182,2017,전남,4671000,전남담양군,"31,123,927,784",1809920705500,1.72,1743968826773,3.7817120188458784
183,2017,전남,4672000,전남곡성군,"6,663,172,370",1647367136826,0.4,1575289812123,4.575496149871128
184,2017,전남,4673000,전남구례군,"17,751,341,119",1358178072048,1.31,1273183149973,6.675781255572104
185,2017,전남,4674000,전남고흥군,"26,078,467,994",3049071702371,0.86,2843717882865,7.2213147704760825
186,2017,전남,4675000,전남보성군,"13,697,834,146",2552428517145,0.54,2437887871558,4.698355774410561
187,2017,전남,4676000,전남화순군,"53,668,535,016",2295515303947,2.34,2209857133775,3.876185879295915
188,2017,전남,4677000,전남장흥군,"43,428,157,117",2363057197811,1.84,2282875448525,3.512313794333661
189,2017,전남,4678000,전남강진군,"84,984,358,878",1732932435793,4.9,1670099380271,3.7622345271336095
190,2017,전남,4679000,전남해남군,"17,034,241,379",2744217678048,0.62,2552084031364,7.528500014997988
191,2017,전남,4680000,전남영암군,"13,409,198,981",2756418758025,0.49,2685362334257,2.6460646617976886
192,2017,전남,4681000,전남무안군,"11,620,535,206",2723292853569,0.43,2592578119940,5.041882156747706
193,2017,전남,4682000,전남함평군,"12,190,428,652",2031413166598,0.6,1958113059741,3.743405238648243
194,2017,전남,4683000,전남영광군,"10,762,992,127",2342325620421,0.46,2229744940098,5.049038493077686
195,2017,전남,4684000,전남장성군,"20,759,416,106",2290972478137,0.91,2183917291423,4.901979902555962
196,2017,전남,4685000,전남완도군,"31,780,920,035",1846709825524,1.72,1789751389430,3.1824775457858494
197,2017,전남,4686000,전남진도군,"23,114,322,574",1953554024350,1.18,1887206100294,3.515669223709267
198,2017,전남,4687000,전남신안군,"28,032,058,546",2323446574182,1.21,2251530927359,3.194077680618653
199,2017,경북,4700000,경북본청,"1,366,921,895,752",26611051728182,5.14,26528903515947,0.3096555128470321
200,2017,경북,4711000,경북포항시,"456,380,283,715",7969705805217,5.73,7719084375937,3.2467766521800416
201,2017,경북,4712000,경북경주시,"263,083,027,149",6522519140713,4.03,6355908852338,2.6213448343223638
202,2017,경북,4713000,경북김천시,"104,443,207,734",3819925324003,2.73,3589276649509,6.426048951271335
203,2017,경북,4714000,경북안동시,"58,002,310,395",4707858215206,1.23,4388854351949,7.268499651061261
204,2017,경북,4715000,경북구미시,"214,302,169,536",6766423668191,3.17,6668197248977,1.4730580927111805
205,2017,경북,4716000,경북영주시,"134,808,798,576",3120794464205,4.32,2989667735375,4.385996720587163
206,2017,경북,4717000,경북영천시,"21,553,045,126",3501074791115,0.62,3296694298678,6.199558525003612
207,2017,경북,4718000,경북상주시,"125,758,470,145",4003013662576,3.14,3770061005664,6.179015579907608
208,2017,경북,4719000,경북문경시,"145,090,824,813",2997230978997,4.84,2827613589214,5.998605694569075
209,2017,경북,4720000,경북경산시,"61,287,033,389",4010442026740,1.53,3873361910553,3.539047456771967
210,2017,경북,4771000,경북군위군,"14,831,626,972",1547752366459,0.96,1410817844500,9.706038415436275
211,2017,경북,4772000,경북의성군,"19,299,173,081",2311072035104,0.84,2186398255597,5.702244739166131
212,2017,경북,4773000,경북청송군,"13,306,415,332",1598735706553,0.83,1529103233317,4.553811130524529
213,2017,경북,4774000,경북영양군,"9,019,989,687",1600294326904,0.56,1528617557663,4.688992932318648
214,2017,경북,4775000,경북영덕군,"77,999,676,281",2201264122977,3.54,2096969110517,4.973607476472862
215,2017,경북,4776000,경북청도군,"8,187,836,482",2069052722469,0.4,1982277055520,4.3775751077458045
216,2017,경북,4777000,경북고령군,"28,018,336,134",1566486198226,1.79,1538833894379,1.7969648282382777
217,2017,경북,4778000,경북성주군,"25,991,692,558",1751426456669,1.48,1652841114473,5.964598855434053
218,2017,경북,4779000,경북칠곡군,"103,361,582,885",2068842006396,5.0,2001075527735,3.3865027942100863
219,2017,경북,4780000,경북예천군,"75,092,311,728",2220523104709,3.38,1839527876839,20.711576740260817
220,2017,경북,4781000,경북봉화군,"7,530,933,330",1918767301886,0.39,1790444260736,7.167106173819122
221,2017,경북,4782000,경북울진군,"18,567,620,548",2995339971220,0.62,2855677640833,4.890689634921838
222,2017,경북,4783000,경북울릉군,"11,473,725,641",491015630782,2.34,448980943722,9.362243018943591
223,2017,경남,4800000,경남본청,"511,435,231,160",19845487178628,2.58,19612290972162,1.1890309336986813
224,2017,경남,4811000,경남창원시,"650,169,884,598",18326514139005,3.55,18108449677044,1.2042138661789437
225,2017,경남,4813000,경남진주시,"381,620,667,235",6320601590614,6.04,5991611778517,5.490839931862694
226,2017,경남,4815000,경남통영시,"107,646,664,633",3046673402488,3.53,2997869075382,1.6279672620386587
227,2017,경남,4816000,경남사천시,"61,706,685,775",2737854380583,2.25,2718133387951,0.7255343950160665
228,2017,경남,4817000,경남김해시,"367,656,684,067",7366963783725,4.99,7036810420809,4.691804143816103
229,2017,경남,4818000,경남밀양시,"8,640,463,751",3104685013429,0.28,2904654474197,6.886551946503
230,2017,경남,4819000,경남거제시,"55,107,632,520",3589026187606,1.54,3513060680364,2.162373899961471
231,2017,경남,4820000,경남양산시,"96,451,077,939",4753454887450,2.03,4216653449897,12.730508777431362
232,2017,경남,4871000,경남의령군,"7,780,642,375",2123740609940,0.37,2050721680172,3.5606455265970416
233,2017,경남,4872000,경남함안군,"6,556,763,837",1892704757494,0.35,1772936271818,6.755374548978418
234,2017,경남,4873000,경남창녕군,"6,253,587,536",2114232876872,0.3,1994559125386,6.000010225961086
235,2017,경남,4874000,경남고성군,"12,719,912,004",2010470036979,0.63,1907598984851,5.392697990769539
236,2017,경남,4875000,경남남해군,"9,074,656,406",1983117430333,0.46,1905116558730,4.094283430878234
237,2017,경남,4876000,경남하동군,"93,148,054,385",1997443201114,4.66,1808160574009,10.468242136555835
238,2017,경남,4877000,경남산청군,"18,407,029,153",2324504480933,0.79,2144789621922,8.379136917398593
239,2017,경남,4878000,경남함양군,"9,126,478,966",2780503051047,0.33,2655213680484,4.71861724289406
240,2017,경남,4879000,경남거창군,"32,819,442,359",2160618104378,1.52,1985454374468,8.822349793705781
241,2017,경남,4880000,경남합천군,"10,897,547,369",2280486821599,0.48,2188640744975,4.196489388899187
242,2017,제주,4900000,제주본청,"936,627,363,696",22500873720845,4.16,21785742420346,3.2825656647401154
0,2018,서울,1100000,서울본청,"7,907,449,755,826",135484899377137,5.84,129621171447472,4.523742428945129
1,2018,서울,1111000,서울종로구,"31,739,472,766",3469649791469,0.91,3186308617625,8.892458573432096
2,2018,서울,1112000,서울중구,"27,133,424,139",2362499441688,1.15,2319772103851,1.841876525977243
3,2018,서울,1113000,서울용산구,"27,788,365,049",2425794112897,1.15,1990519110268,21.867411389504085
4,2018,서울,1114000,서울성동구,"30,875,411,501",1940513606037,1.59,1823715482996,6.404404860846167
5,2018,서울,1115000,서울광진구,"30,517,129,623",2049084139839,1.49,1995566863832,2.6818082108375516
6,2018,서울,1116000,서울동대문구,"33,249,201,124",1976720463711,1.68,1954052857127,1.1600303697683836
7,2018,서울,1117000,서울중랑구,"21,127,078,271",1738045327306,1.22,1656674091128,4.911722626300975
8,2018,서울,1118000,서울성북구,"28,377,815,513",2412533969822,1.18,2356174982899,2.3919694985326094
9,2018,서울,1119000,서울강북구,"23,794,608,531",1667839600206,1.43,1621313032391,2.8696844400483137
10,2018,서울,1120000,서울도봉구,"19,127,737,488",1618017443587,1.18,1567450987608,3.226031077129031
11,2018,서울,1121000,서울노원구,"29,123,958,098",2271660309925,1.28,2201675006781,3.178729963707192
12,2018,서울,1122000,서울은평구,"33,386,064,300",1713394436947,1.95,1618121994031,5.887840550183806
13,2018,서울,1123000,서울서대문구,"33,885,276,326",1839414446212,1.84,1784275007925,3.090299311602403
14,2018,서울,1124000,서울마포구,"22,231,634,287",3169817079270,0.7,3151948774489,0.5668970551051181
15,2018,서울,1125000,서울양천구,"42,698,240,577",2816145988233,1.52,2754768770989,2.228035176323156
16,2018,서울,1126000,서울강서구,"34,521,122,162",2673851567308,1.29,2660508087828,0.5015387677657248
17,2018,서울,1127000,서울구로구,"22,443,835,106",1944438429259,1.15,1885081580907,3.148768146333522
18,2018,서울,1128000,서울금천구,"26,932,698,970",1376979378943,1.96,1323890487230,4.010066710584109
19,2018,서울,1129000,서울영등포구,"27,439,012,329",2357290743621,1.16,2151729093856,9.553323898996217
20,2018,서울,1130000,서울동작구,"51,682,697,623",1762125005874,2.93,1703450559679,3.444446676870779
21,2018,서울,1131000,서울관악구,"29,788,326,859",2019500058662,1.48,1984828307742,1.746838796321059
22,2018,서울,1132000,서울서초구,"24,423,011,593",5245800397582,0.47,5192252762376,1.0312986993625546
23,2018,서울,1133000,서울강남구,"86,185,113,313",5750095934235,1.5,5666298776129,1.4788693892920173
24,2018,서울,1134000,서울송파구,"24,688,642,832",5857961572909,0.42,5545357508059,5.63722112407895
25,2018,서울,1135000,서울강동구,"20,002,428,088",2545527693091,0.79,2419631568787,5.203111330173037
26,2018,부산,2600000,부산본청,"4,006,595,258,551",45064519810114,8.89,44223858472325,1.90092263956362
27,2018,부산,2611000,부산중구,"10,228,432,097",329955800925,3.1,320591461736,2.9209571391241003
28,2018,부산,2612000,부산서구,"11,678,523,972",704833235360,1.66,733830620664,-3.951509311203446
29,2018,부산,2613000,부산동구,"17,525,623,079",525018285281,3.34,502982793360,4.380963367315138
30,2018,부산,2614000,부산영도구,"10,512,389,675",502333829599,2.09,455423219314,10.300443257078776
31,2018,부산,2615000,부산부산진구,"16,375,121,261",1028406502104,1.59,995250739092,3.331397979392519
32,2018,부산,2616000,부산동래구,"12,685,182,329",962895438039,1.32,908030730999,6.0421641214321875
33,2018,부산,2617000,부산남구,"14,417,456,637",899836994844,1.6,862314664350,4.351350156185013
34,2018,부산,2618000,부산북구,"17,483,186,338",719071152434,2.43,686665953549,4.719208622113167
35,2018,부산,2619000,부산해운대구,"32,921,676,259",1919202784141,1.72,1879086315502,2.1348922775951804
36,2018,부산,2620000,부산사하구,"19,469,286,987",1040135381450,1.87,1015783323843,2.3973673356704825
37,2018,부산,2621000,부산금정구,"13,106,186,449",1120718782640,1.17,1081684063665,3.6086987213938597
38,2018,부산,2622000,부산강서구,"11,193,612,860",1027664759690,1.09,939485603128,9.385897587829884
39,2018,부산,2623000,부산연제구,"9,364,772,024",711175339934,1.32,692149222497,2.7488461763145975
40,2018,부산,2624000,부산수영구,"10,480,466,633",817414042895,1.28,774704062401,5.513070418351903
41,2018,부산,2625000,부산사상구,"15,044,662,040",945491293619,1.59,918635290373,2.9234674007674437
42,2018,부산,2671000,부산기장군,"20,516,437,223",2550733532690,0.8,2450801886968,4.0775081108506095
43,2018,대구,2700000,대구본청,"2,269,430,173,546",34208033809055,6.63,32877468515317,4.047043017068405
44,2018,대구,2711000,대구중구,"14,268,763,548",610086140357,2.34,580766047147,5.048520545240944
45,2018,대구,2712000,대구동구,"28,356,086,466",1393698603798,2.03,1335002348446,4.396715512922128
46,2018,대구,2713000,대구서구,"14,233,368,735",912683893947,1.56,894629010028,2.0181420137979784
47,2018,대구,2714000,대구남구,"12,739,243,994",433370306310,2.94,419301486901,3.3552991936615157
48,2018,대구,2715000,대구북구,"27,680,392,263",1183404286923,2.34,1140502210780,3.761682856682836
49,2018,대구,2716000,대구수성구,"18,209,925,202",1247776405566,1.46,1157772790804,7.773858176395576
50,2018,대구,2717000,대구달서구,"26,615,461,768",1291876141516,2.06,1267275522565,1.9412210299152375
51,2018,대구,2771000,대구달성군,"12,990,826,286",3194556646549,0.41,3033125368039,5.322275175667065
52,2018,인천,2800000,인천본청,"2,879,308,879,509",50373184157162,5.72,51357663135286,-1.9169076590005514
53,2018,인천,2811000,인천중구,"24,455,539,974",1072165887989,2.28,1052830487479,1.8365160146813917
54,2018,인천,2812000,인천동구,"8,706,882,465",548635932496,1.59,504812959934,8.681031597867353
55,2018,인천,2813000,인천미추홀구,"29,124,403,978",1291958816381,2.25,1243104356465,3.9300369001140667
56,2018,인천,2814000,인천연수구,"13,590,173,764",1233221805980,1.1,1201880196250,2.607714964252619
57,2018,인천,2815000,인천남동구,"19,035,000,581",2458719884177,0.77,2409587172503,2.039051013994341
