년도,행정구역별,시,도,고령인구비율,전체인구
2019,경상남도,경남,남해군,36.6,43622
2019,경상남도,경남,하동군,32.5,46574
2019,경상남도,경남,산청군,35.1,35417
2019,경상남도,경남,함양군,32.4,39637
2019,경상남도,경남,거창군,26.7,62179
2019,경상남도,경남,합천군,38.1,45204
2019,제주특별자치도,제주,본청,15,670989
2020,서울특별시,서울,종로구,19,149384
2020,서울특별시,서울,중구,19.3,125240
2020,서울특별시,서울,용산구,17.3,230040
2020,서울특별시,서울,성동구,15.5,293556
2020,서울특별시,서울,광진구,14.5,346682
2020,서울특별시,서울,동대문구,18,342837
2020,서울특별시,서울,중랑구,17.6,394702
2020,서울특별시,서울,성북구,16.8,437153
2020,서울특별시,서울,강북구,20.6,308055
2020,서울특별시,서울,도봉구,19.1,325257
2020,서울특별시,서울,노원구,16.3,523037
2020,서울특별시,서울,은평구,17.7,479835
2020,서울특별시,서울,서대문구,17.2,312173
2020,서울특별시,서울,마포구,14.5,371890
2020,서울특별시,서울,양천구,14.4,454251
2020,서울특별시,서울,강서구,15.3,580185
2020,서울특별시,서울,구로구,17.1,404408
2020,서울특별시,서울,금천구,17,231733
2020,서울특별시,서울,영등포구,16,379480
2020,서울특별시,서울,동작구,16.6,391220
2020,서울특별시,서울,관악구,15.8,495060
2020,서울특별시,서울,서초구,14.1,425126
2020,서울특별시,서울,강남구,13.9,539231
2020,서울특별시,서울,송파구,14,667960
2020,서울특별시,서울,강동구,15.2,459970
2020,부산광역시,부산,중구,27.2,41523
2020,부산광역시,부산,서구,25.3,108135
2020,부산광역시,부산,동구,26.3,88901
2020,부산광역시,부산,영도구,27.8,113342
2020,부산광역시,부산,부산진구,19.7,359886
2020,부산광역시,부산,동래구,18.4,270745
2020,부산광역시,부산,남구,20.1,267731
2020,부산광역시,부산,북구,17.4,283952
2020,부산광역시,부산,해운대구,17.5,402169
2020,부산광역시,부산,사하구,19.1,311757
2020,부산광역시,부산,금정구,21,232666
2020,부산광역시,부산,강서구,12.1,137957
2020,부산광역시,부산,연제구,19.4,209157
2020,부산광역시,부산,수영구,21.3,176894
2020,부산광역시,부산,사상구,18.3,212586
2020,부산광역시,부산,기장군,15.9,174545
2020,대구광역시,대구,중구,20.8,76547
2020,대구광역시,대구,동구,19.7,341920
2020,대구광역시,대구,서구,22.6,170700
2020,대구광역시,대구,남구,23.3,146632
2020,대구광역시,대구,북구,14.5,440263
2020,대구광역시,대구,수성구,15.7,424314
2020,대구광역시,대구,달서구,14.4,558631
2020,대구광역시,대구,달성군,12.8,259339
2020,인천광역시,인천,중구,14.7,139729
2020,인천광역시,인천,동구,23.1,62542
2020,인천광역시,인천,연수구,9.9,387450
2020,인천광역시,인천,남동구,13.6,525354
2020,인천광역시,인천,부평구,14.8,494962
2020,인천광역시,인천,계양구,12.8,296750
2020,인천광역시,인천,서구,10.7,542040
2020,인천광역시,인천,미추홀구,17.1,404343
2020,인천광역시,인천,강화군,33,69203
2020,인천광역시,인천,옹진군,26.8,20455
2020,광주광역시,광주,동구,21.6,102897
2020,광주광역시,광주,서구,14.3,296576
2020,광주광역시,광주,남구,17.6,214579
2020,광주광역시,광주,북구,15.1,430431
2020,광주광역시,광주,광산구,9.5,405579
2020,대전광역시,대전,동구,19.1,223021
2020,대전광역시,대전,중구,19.4,235550
2020,대전광역시,대전,서구,12.8,477880
2020,대전광역시,대전,유성구,9.6,351047
2020,대전광역시,대전,대덕구,15.8,176384
2020,울산광역시,울산,중구,15.3,217595
2020,울산광역시,울산,남구,12.2,320064
2020,울산광역시,울산,동구,12.7,156806
2020,울산광역시,울산,북구,8.2,219014
2020,울산광역시,울산,울주군,14.8,222538
2020,세종특별자치시,세종,본청,9.8,355831
2020,경기도,경기,수원시,11.1,1186078
2020,경기도,경기,성남시,14.2,940064
2020,경기도,경기,의정부시,15.2,461710
2020,경기도,경기,안양시,13.7,550027
2020,경기도,경기,부천시,13.7,818383
2020,경기도,경기,광명시,14,298599
2020,경기도,경기,평택시,12.4,537307
2020,경기도,경기,동두천시,20.6,94353
2020,경기도,경기,안산시,10.9,654915
2020,경기도,경기,고양시,13.5,1079216
2020,경기도,경기,과천시,14.2,63231
2020,경기도,경기,구리시,13.7,197454
2020,경기도,경기,남양주시,14.1,713321
2020,경기도,경기,오산시,9.6,229725
2020,경기도,경기,시흥시,9.3,500895
2020,경기도,경기,군포시,13.3,273791
2020,경기도,경기,의왕시,13.6,163795
2020,경기도,경기,하남시,12.8,293452
2020,경기도,경기,용인시,13.3,1074176
2020,경기도,경기,파주시,13.9,465617
2020,경기도,경기,이천시,14.3,218388
2020,경기도,경기,안성시,17.6,187012
2020,경기도,경기,김포시,12.3,473970
2020,경기도,경기,화성시,8.9,855248
2020,경기도,경기,광주시,13.4,382054
2020,경기도,경기,양주시,15.7,230359
2020,경기도,경기,포천시,19.9,147274
2020,경기도,경기,여주시,21.9,111897
2020,경기도,경기,연천군,26.4,43516
2020,경기도,경기,가평군,26.2,62377
2020,경기도,경기,양평군,25.7,118810
2020,강원도,강원,춘천시,17.9,282765
2020,강원도,강원,원주시,15.1,354376
2020,강원도,강원,강릉시,21.3,213321
2020,강원도,강원,동해시,20.2,90593
2020,강원도,강원,태백시,25.2,42719
2020,강원도,강원,속초시,19.2,82665
2020,강원도,강원,삼척시,25.4,65243
2020,강원도,강원,홍천군,26.2,69242
2020,강원도,강원,횡성군,29.5,46472
2020,강원도,강원,영월군,29.7,38662
2020,강원도,강원,평창군,28.4,41681
2020,강원도,강원,정선군,28,36870
2020,강원도,강원,철원군,22.8,44699
2020,강원도,강원,화천군,22.6,24857
2020,강원도,강원,양구군,21.1,22278
2020,강원도,강원,인제군,20.6,31694
2020,강원도,강원,고성군,29.7,26757
2020,강원도,강원,양양군,29.8,27946
2020,충청북도,충북,충주시,19.9,210186
2020,충청북도,충북,제천시,22,133018
2020,충청북도,충북,청주시,835197,11.5
2020,충청북도,충북,보은군,34.6,32412
2020,충청북도,충북,옥천군,29.8,50527
2020,충청북도,충북,영동군,31.8,47475
2020,충청북도,충북,진천군,16.4,83718
2020,충청북도,충북,괴산군,33.4,39393
2020,충청북도,충북,음성군,21.4,93153
2020,충청북도,충북,단양군,31,29155
2020,충청북도,충북,증평군,17.4,36807
2020,충청남도,충남,천안시,11,658808
2020,충청남도,충남,공주시,26.5,104545
2020,충청남도,충남,보령시,26.2,100229
2020,충청남도,충남,아산시,13.4,316129
2020,충청남도,충남,서산시,18.5,175591
2020,충청남도,충남,논산시,26.7,116675
2020,충청남도,충남,계룡시,12,42822
2020,충청남도,충남,당진시,18.8,166249
2020,충청남도,충남,금산군,31.3,51413
2020,충청남도,충남,부여군,34.7,65354
2020,충청남도,충남,서천군,36.6,51866
2020,충청남도,충남,청양군,35.7,30948
2020,충청남도,충남,홍성군,24,100102
2020,충청남도,충남,예산군,31.5,78084
2020,충청남도,충남,태안군,31.1,62214
2020,전라북도,전북,전주시,15,657432
2020,전라북도,전북,군산시,18.9,267859
2020,전라북도,전북,익산시,19.9,282276
2020,전라북도,전북,정읍시,27.9,108508
2020,전라북도,전북,남원시,28.1,80662
2020,전라북도,전북,김제시,31.9,82450
2020,전라북도,전북,완주군,23.4,91609
2020,전라북도,전북,진안군,35,25394
2020,전라북도,전북,무주군,33.6,24036
2020,전라북도,전북,장수군,34.2,22085
2020,전라북도,전북,임실군,36.4,27314
2020,전라북도,전북,순창군,34,27810
2020,전라북도,전북,고창군,34.4,54529
2020,전라북도,전북,부안군,33.3,52140
2020,전라남도,전남,목포시,16.9,224044
2020,전라남도,전남,여수시,19.5,280242
2020,전라남도,전남,순천시,15.8,282189
2020,전라남도,전남,나주시,22.5,115613
2020,전라남도,전남,광양시,13.3,151769
2020,전라남도,전남,담양군,31.2,46280
2020,전라남도,전남,곡성군,36.3,28039
2020,전라남도,전남,구례군,34.5,25719
2020,전라남도,전남,고흥군,41.1,63922
2020,전라남도,전남,보성군,38.5,40482
2020,전라남도,전남,화순군,26.9,62522
2020,전라남도,전남,장흥군,34.2,37800
2020,전라남도,전남,강진군,34.8,34597
2020,전라남도,전남,해남군,32.4,68806
2020,전라남도,전남,영암군,26.8,53699
2020,전라남도,전남,무안군,20.4,86132
2020,전라남도,전남,함평군,36.6,32050
2020,전라남도,전남,영광군,29.2,53099
2020,전라남도,전남,장성군,30.1,44464
2020,전라남도,전남,완도군,32.5,49916
2020,전라남도,전남,진도군,33.1,31227
2020,전라남도,전남,신안군,36.7,38938
2020,경상북도,경북,포항시,17.5,502916
2020,경상북도,경북,경주시,22.6,253502
2020,경상북도,경북,김천시,23.1,140548
2020,경상북도,경북,안동시,24.7,158907
2020,경상북도,경북,구미시,9.6,416328
2020,경상북도,경북,영주시,27.3,103119
2020,경상북도,경북,영천시,28.3,102015
2020,경상북도,경북,상주시,31.3,97228
2020,경상북도,경북,문경시,30.2,71406
2020,경상북도,경북,경산시,16.9,263728
2020,경상북도,경북,군위군,40.7,23256
2020,경상북도,경북,의성군,41.5,51724
2020,경상북도,경북,청송군,37.5,25044
2020,경상북도,경북,영양군,37.6,16692
2020,경상북도,경북,영덕군,37.9,36313
2020,경상북도,경북,청도군,37.9,42263
2020,경상북도,경북,고령군,31.7,31361
2020,경상북도,경북,성주군,32.2,43414
2020,경상북도,경북,칠곡군,16,114758
2020,경상북도,경북,예천군,30.3,55613
2020,경상북도,경북,봉화군,36.7,31494
2020,경상북도,경북,울진군,28,48716
2020,경상북도,경북,울릉군,26.3,9077
2020,경상남도,경남,진주시,17,348096
2020,경상남도,경남,통영시,19.6,128293
2020,경상남도,경남,사천시,22.1,111105
2020,경상남도,경남,김해시,11.4,542338
2020,경상남도,경남,밀양시,28.5,104831
2020,경상남도,경남,거제시,10.9,245754
2020,경상남도,경남,양산시,13.8,352229
2020,경상남도,경남,창원시,14.6,1036738
2020,경상남도,경남,의령군,37,26800
2020,경상남도,경남,함안군,25.1,64182
2020,경상남도,경남,창녕군,31.2,61301
2020,경상남도,경남,고성군,31.3,51361
2020,경상남도,경남,남해군,37.8,42958
2020,경상남도,경남,하동군,34.6,44785
2020,경상남도,경남,산청군,36.8,34857
2020,경상남도,경남,함양군,33.8,39080
2020,경상남도,경남,거창군,27.7,61502
2020,경상남도,경남,합천군,39.6,44006
2020,제주특별자치도,제주,본청,15.7,674635
