"회계연도","지역명","자치단체코드","자치단체명","사회복지분야 결산액","세출결산액","사회복지비비율(%)"
"2020","광주","2911000","광주동구","191810594010","388750051685","49.34"
"2020","광주","2912000","광주서구","383762720145","679863393060","56.45"
"2020","광주","2913000","광주남구","377097981399","587542415796","64.18"
"2020","광주","2914000","광주북구","716893830563","1021149410111","70.20"
"2020","광주","2915000","광주광산구","498198619850","945058853468","52.72"
"2020","대전","3000000","대전본청","1919908459669","4906798681481","39.13"
"2020","대전","3011000","대전동구","418740811241","624513079760","67.05"
"2020","대전","3012000","대전중구","387547920484","571096769863","67.86"
"2020","대전","3013000","대전서구","618284454284","904024599599","68.39"
"2020","대전","3014000","대전유성구","418889075110","693247666550","60.42"
"2020","대전","3015000","대전대덕구","306159742986","518580714202","59.04"
"2020","울산","3100000","울산본청","1165065120577","3459922961538","33.67"
"2020","울산","3111000","울산중구","299995202459","475803170161","63.05"
"2020","울산","3112000","울산남구","299071013370","624065229012","47.92"
"2020","울산","3113000","울산동구","180033954689","328353120047","54.83"
"2020","울산","3114000","울산북구","290564308629","492784583114","58.96"
"2020","울산","3171000","울산울주군","370970687766","931253228291","39.84"
"2020","세종","3200000","세종본청","506890588382","1421693865176","35.65"
"2020","경기","4100000","경기본청","14222306917980","30265897238043","46.99"
"2020","경기","4111000","경기수원시","1399965014809","3101183029702","45.14"
"2020","경기","4112000","경기성남시","1406689573092","3054582636951","46.05"
"2020","경기","4120000","경기고양시","1351251379720","2819280075120","47.93"
"2020","경기","4129000","경기용인시","920103930374","2708490476436","33.97"
"2020","경기","4115000","경기부천시","1096206287186","2004585695641","54.68"
"2020","경기","4119000","경기안산시","743298339656","1953900772215","38.04"
"2020","경기","4114000","경기안양시","681162856541","1467077501204","46.43"
"2020","경기","4123000","경기남양주시","1000505520743","1993239183595","50.19"
"2020","경기","4134000","경기화성시","1050338497424","2787857103889","37.68"
"2020","경기","4117000","경기평택시","704358215108","1941102455620","36.29"
"2020","경기","4113000","경기의정부시","664586129772","1302156244997","51.04"
"2020","경기","4125000","경기시흥시","655265441151","1481079826590","44.24"
"2020","경기","4130000","경기파주시","579328036480","1583622668030","36.58"
"2020","경기","4116000","경기광명시","421311741320","855607039590","49.24"
"2020","경기","4133000","경기김포시","569938901280","1366663603790","41.70"
"2020","경기","4126000","경기군포시","364114549986","771263348550","47.21"
"2020","경기","4135000","경기광주시","505970736863","1234795673645","40.98"
"2020","경기","4131000","경기이천시","342798205075","1006682792138","34.05"
"2020","경기","4136000","경기양주시","353034188530","911864045870","38.72"
"2020","경기","4124000","경기오산시","261299758663","702608878916","37.19"
"2020","경기","4122000","경기구리시","283084015510","622410412690","45.48"
"2020","경기","4132000","경기안성시","310728503777","1027336340975","30.25"
"2020","경기","4137000","경기포천시","226075170070","930833110950","24.29"
"2020","경기","4127000","경기의왕시","217589628425","495986883931","43.87"
"2020","경기","4128000","경기하남시","370633463320","789093193574","46.97"
"2020","경기","4138000","경기여주시","188144614441","785936701855","23.94"
"2020","경기","4118000","경기동두천시","193568176340","477499422290","40.54"
"2020","경기","4121000","경기과천시","90784390485","347371883470","26.13"
"2020","경기","4178000","경기양평군","227466732386","709378436044","32.07"
"2020","경기","4177000","경기가평군","133656678245","500851034371","26.69"
"2020","경기","4175000","경기연천군","94179664217","593008131025","15.88"
"2020","강원","4200000","강원본청","2098795305784","6689019044456","31.38"
"2020","강원","4211000","강원춘천시","555460676075","1322779032490","41.99"
"2020","강원","4212000","강원원주시","629393987780","1494428639520","42.12"
"2020","강원","4213000","강원강릉시","381442571139","1165065843008","32.74"
"2020","강원","4214000","강원동해시","167987231306","478016006219","35.14"
"2020","강원","4215000","강원태백시","96861175351","372093681253","26.03"
"2020","강원","4216000","강원속초시","150422047875","443077336066","33.95"
"2020","강원","4217000","강원삼척시","170848999832","751441391638","22.74"
"2020","강원","4271000","강원홍천군","141180514273","665218580550","21.22"
"2020","강원","4272000","강원횡성군","96398037800","494574171018","19.49"
"2020","강원","4273000","강원영월군","98836939630","466664253676","21.18"
"2020","강원","4274000","강원평창군","85291366882","499038807081","17.09"
"2020","강원","4275000","강원정선군","101445381115","482757592916","21.01"
"2020","강원","4276000","강원철원군","84839137712","520560207922","16.30"
"2020","강원","4277000","강원화천군","68125878205","358964211975","18.98"
"2020","강원","4278000","강원양구군","53834201125","354291087291","15.19"
"2020","강원","4279000","강원인제군","73596208244","497061909966","14.81"
"2020","강원","4280000","강원고성군","73036885304","406233041834","17.98"
"2020","강원","4281000","강원양양군","65582458639","341956394407","19.18"
"2020","충북","4300000","충북본청","2304476808140","5619478639710","41.01"
"2020","충북","4314000","충북청주시","1231058792140","2753023109310","44.72"
"2020","충북","4312000","충북충주시","401341627030","1166460156626","34.41"
"2020","충북","4313000","충북제천시","290210659620","935708487730","31.02"
"2020","충북","4372000","충북보은군","81663615370","453480175310","18.01"
"2020","충북","4373000","충북옥천군","138318040230","472196178630","29.29"
"2020","충북","4374000","충북영동군","116378436090","540013195000","21.55"
"2020","충북","4379000","충북증평군","71804109280","241683889120","29.71"
"2020","충북","4375000","충북진천군","151953523080","514936254310","29.51"
"2020","충북","4376000","충북괴산군","98160445190","566360817330","17.33"
"2020","충북","4377000","충북음성군","205366385375","675125241229","30.42"
"2020","충북","4378000","충북단양군","81288558390","394629574740","20.60"
"2020","충남","4400000","충남본청","3031464767667","7990852530568","37.94"
"2020","충남","4411000","충남천안시","890799615350","2041820280779","43.63"
"2020","충남","4412000","충남공주시","199589989480","868989857920","22.97"
"2020","충남","4413000","충남보령시","218244292687","889992375321","24.52"
"2020","충남","4414000","충남아산시","415812772077","1308815659465","31.77"
"2020","충남","4415000","충남서산시","255144690828","953943647415","26.75"
"2020","충남","4416000","충남논산시","225472398210","826279378730","27.29"
"2020","충남","4417000","충남계룡시","64088130887","220834492812","29.02"
"2020","충남","4418000","충남당진시","249755656020","1011646623004","24.69"
"2020","충남","4471000","충남금산군","116999017800","553829434770","21.13"
"2020","충남","4473000","충남부여군","176903304611","773894900172","22.86"
"2020","충남","4474000","충남서천군","145512741075","581536535156","25.02"
"2020","충남","4475000","충남청양군","84785208055","414391286988","20.46"
"2020","충남","4476000","충남홍성군","198635686726","667975190999","29.74"
"2020","충남","4477000","충남예산군","165738758845","725887670568","22.83"
"2020","충남","4478000","충남태안군","122169017235","593011667627","20.60"
"2020","전북","4500000","전북본청","3044538254140","7633943887854","39.88"
"2020","전북","4511000","전북전주시","845789116099","2085056099749","40.56"
"2020","전북","4512000","전북군산시","532385102346","1391014917553","38.27"
"2020","전북","4513000","전북익산시","616597774927","1408664384649","43.77"
"2020","전북","4514000","전북정읍시","283529526744","966214985452","29.34"
"2020","전북","4515000","전북남원시","207878106847","884357039415","23.51"
"2020","전북","4516000","전북김제시","236621586356","935561010558","25.29"
"2020","전북","4571000","전북완주군","215716806600","751559629840","28.70"
"2020","전북","4572000","전북진안군","70445577130","417607802550","16.87"
"2020","전북","4573000","전북무주군","73878171310","385797306667","19.15"
"2020","전북","4574000","전북장수군","70619993728","391505170176","18.04"
"2020","전북","4575000","전북임실군","83960903440","457096571521","18.37"
"2020","전북","4576000","전북순창군","79798633210","435510239630","18.32"
"2020","전북","4577000","전북고창군","132095322460","703716050428","18.77"
"2020","전북","4578000","전북부안군","107575434757","643484819820","16.72"
"2020","전남","4600000","전남본청","2492956322900","8919629759110","27.95"
"2020","전남","4611000","전남목포시","411429349666","938532615376","43.84"
"2020","전남","4612000","전남여수시","434635423730","1310567554501","33.16"
"2020","전남","4613000","전남순천시","397451865323","1284105281525","30.95"
"2020","전남","4614000","전남나주시","227753222290","868844076560","26.21"
"2020","전남","4615000","전남광양시","245322497545","912322251746","26.89"
"2020","전남","4671000","전남담양군","98597916240","498583825441","19.78"
"2020","전남","4672000","전남곡성군","74175909120","438331310861","16.92"
"2020","전남","4673000","전남구례군","76505366450","355075357172","21.55"
"2020","전남","4674000","전남고흥군","165635699805","831773591177","19.91"
"2020","전남","4675000","전남보성군","109325567980","568007314419","19.25"
"2020","전남","4676000","전남화순군","130716704390","627721355949","20.82"
"2020","전남","4677000","전남장흥군","103081801730","505039788263","20.41"
"2020","전남","4678000","전남강진군","94998220006","485235013613","19.58"
"2020","전남","4679000","전남해남군","160407659300","868293213090","18.47"
"2020","전남","4680000","전남영암군","126507895180","589382160940","21.46"
"2020","전남","4681000","전남무안군","123310646910","669679607880","18.41"
"2020","전남","4682000","전남함평군","85291026800","450259623950","18.94"
"2020","전남","4683000","전남영광군","120200421769","545581278831","22.03"
"2020","전남","4684000","전남장성군","92671751230","467780553620","19.81"
"2020","전남","4685000","전남완도군","114549047230","579115359882","19.78"
"2020","전남","4686000","전남진도군","80527454145","461475547570","17.45"
"2020","전남","4687000","전남신안군","97564497762","764044533700","12.77"
"2020","경북","4700000","경북본청","4182321808139","10360701614267","40.37"
"2020","경북","4711000","경북포항시","754200791878","2162878335622","34.87"
"2020","경북","4712000","경북경주시","382202255225","1390815338641","27.48"
"2020","경북","4713000","경북김천시","257180983500","978692818254","26.28"
"2020","경북","4714000","경북안동시","332003594811","1206308501050","27.52"
"2020","경북","4715000","경북구미시","480040422021","1367653812532","35.10"
"2020","경북","4716000","경북영주시","217116217832","799372379166","27.16"
"2020","경북","4717000","경북영천시","212566433149","851390102554","24.97"
"2020","경북","4718000","경북상주시","200583955760","1033956032599","19.40"
"2020","경북","4719000","경북문경시","152773438758","689660761889","22.15"
"2020","경북","4720000","경북경산시","387949961725","1231073345972","31.51"
"2020","경북","4771000","경북군위군","57693058326","377560472187","15.28"
"2020","경북","4772000","경북의성군","165028594540","657754333630","25.09"
"2020","경북","4773000","경북청송군","72375322120","383348609940","18.88"
"2020","경북","4774000","경북영양군","60049183160","314267279691","19.11"
"2020","경북","4775000","경북영덕군","101438350974","551354973501","18.40"
"2020","경북","4776000","경북청도군","95229132849","440621494719","21.61"
"2020","경북","4777000","경북고령군","74607088160","343712572400","21.71"
"2020","경북","4778000","경북성주군","82511158890","489973992080","16.84"
"2020","경북","4779000","경북칠곡군","181756790060","545864833320","33.30"
"2020","경북","4780000","경북예천군","117237816179","520031129162","22.54"
"2020","경북","4781000","경북봉화군","76616695549","476178041565","16.09"
"2020","경북","4782000","경북울진군","118965731150","597294789311","19.92"
"2020","경북","4783000","경북울릉군","17129475014","206093632978","8.31"
"2020","경남","4800000","경남본청","4446700439760","10551719887982","42.14"
"2020","경남","4811000","경남창원시","1217883175674","3383360686474","36.00"
"2020","경남","4813000","경남진주시","563188852111","1495919735710","37.65"
"2020","경남","4815000","경남통영시","188467111390","747806604790","25.20"
"2020","경남","4816000","경남사천시","194120526716","717620087359","27.05"
"2020","경남","4817000","경남김해시","606657725951","1731691955873","35.03"
"2020","경남","4818000","경남밀양시","232164445983","852238201583","27.24"
"2020","경남","4819000","경남거제시","383875263880","999299323885","38.41"
"2020","경남","4820000","경남양산시","536542985731","1256330290526","42.71"
"2020","경남","4871000","경남의령군","78784410806","373076101328","21.12"
"2020","경남","4872000","경남함안군","143815813521","523194928739","27.49"
"2020","경남","4873000","경남창녕군","149889913613","556104095209","26.95"
"2020","경남","4874000","경남고성군","132248891943","570074393869","23.20"
"2020","경남","4875000","경남남해군","110794805511","464046242361","23.88"
"2020","경남","4876000","경남하동군","97975198135","523416460343","18.72"
"2020","경남","4877000","경남산청군","89656992948","487227787750","18.40"
"2020","경남","4878000","경남함양군","95245974291","523330968494","18.20"
"2020","경남","4879000","경남거창군","128517595955","570568699723","22.52"
"2020","경남","4880000","경남합천군","110253807396","629129879814","17.52"
"2020","제주","4900000","제주본청","1372462826554","5125941848410","26.77"
